1일 뒤 종가,2일 뒤 종가,3일 뒤 종가,4일 뒤 종가,5일 뒤 종가,거래량,개인,기관,외인수량,외국계,프로그램,공시-변동 차이,변동전,증감,보고구분_변동,보고구분_신규,보고자 구분_개인(국내),보고자 구분_개인(외국),보고자 구분_연기금등 전문투자자,임원_-,임원_등기임원,임원_비등기임원,직위명_ 상무,직위명_-,직위명_대표이사 부회장,직위명_대표이사 사장,직위명_대표이사부회장,직위명_대표이사회장,직위명_부사장,직위명_부회장,직위명_사외이사,직위명_사장,직위명_상무,직위명_상임고문,직위명_전무,직위명_회장,주요주주_-,주요주주_10%이상주주,주요주주_사실상지배주주,변동사유_계열사편입(+),변동사유_기타(+),변동사유_기타(-),변동사유_상속(+),변동사유_시간외매매(-),변동사유_신규등록(+),변동사유_신규보고(+),변동사유_신규선임(+),변동사유_신규주요주주(+),변동사유_임원퇴임(-),변동사유_장내매도(-),변동사유_장내매수(+),변동사유_장외매도(-),변동사유_주식매수선택권(+),변동사유_주식분할,변동사유_증여(-),변동사유_피상속(-),특정증권등의 종류_기타,특정증권등의 종류_보통주,특정증권등의 종류_우선주,상장주식수,년,월,일,요일
0.0,1.0,1.0,1.0,0.0,0.3500685632175999,0.0031023073026336,-0.0007642154403094,-0.0431522250337242,-0.0005948960402251,-0.0001616976819365,4,0.0002144131698733,3.3502057792708045e-06,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,9,1
0.0,1.0,1.0,1.0,0.0,0.3500685632175999,0.0031023073026336,-0.0007642154403094,-0.0431522250337242,-0.0005948960402251,-0.0001616976819365,6,0.0002010123467562,1.3400823117083218e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,9,1
0.0,0.0,1.0,1.0,1.0,0.2569400957493837,-0.0008624267227287,0.00147362151407,-0.0220299983958377,-0.001250749074604,-0.0004154087656006,5,0.0,5.025308668906206e-07,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,8,0
0.0,0.0,1.0,1.0,1.0,0.2569400957493837,-0.0008624267227287,0.00147362151407,-0.0220299983958377,-0.001250749074604,-0.0004154087656006,10,0.0,1.675102889635402e-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,8,0
0.0,0.0,1.0,1.0,1.0,0.2569400957493837,-0.0008624267227287,0.00147362151407,-0.0220299983958377,-0.001250749074604,-0.0004154087656006,4,3.350205779270804e-05,2.0352500109070138e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,8,0
0.0,0.0,1.0,1.0,1.0,0.2569400957493837,-0.0008624267227287,0.00147362151407,-0.0220299983958377,-0.001250749074604,-0.0004154087656006,10,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,8,0
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,14,10.475673908759038,0.0018883937405726,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,2,4.522777802015586e-05,1.6751028896354025e-06,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,14,10.477562302499612,-0.0256798465800065,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,14,0.1393293797610769,0.0016664761097537,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,8,10.38383027870923,0.0008942704286607,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,14,0.1409958558708306,-0.0011560052551662,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,6,10.35467095865996,0.0004026277305527,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,9,0.1398363664016539,-0.0001378944698747,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,9,10.4112596194982,-0.0274293407889706,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,9,10.41010867305376,0.0011509464444395,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,8,0.1396984719317791,-0.0011702436297281,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,7,10.361014288535518,0.001512416896994,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,7,0.1385282283020509,0.0003086544584442,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,7,10.362526705432511,-0.007855746772552,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,7,0.1388368827604952,-0.0001522501016389,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,12,0.1399553154578469,-0.000118949056193,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,13,10.451882455919606,0.0020506944595494,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,12,10.420599725194348,-0.0104910521405842,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,6,10.355073586390514,-0.0228310325976613,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,8,10.384724549137893,-0.0237102606023731,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,12,10.420180949471938,0.0004187757224088,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,13,0.14019902617726,-0.000243710719413,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,13,10.453933150379154,-0.0337522009072173,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,5,10.332656555472026,-0.0297718046698367,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,13,0.1398398506156644,0.0003591755615956,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,5,10.332242553792852,0.0004140016791733,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,15,10.493194731188323,-0.0175208224292859,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,15,0.1397862975762827,-0.0004569178152058,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,27,10.68505649338936,-0.0257490283293484,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,22,0.1426495844475943,0.0043157853379433,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,23,0.1426665364888374,-1.695204124311027e-05,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,23,10.641076315250375,-0.0349706204960514,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,23,10.640801497870305,0.0002748173800735,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,26,0.1430486107069343,-0.0003820742180969,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,26,10.660810936907575,-0.0200094390372728,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,26,10.659307465060012,0.0015034718475633,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,27,0.1431155310673753,-6.692036044093432e-05,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,27,0.1419429590446305,0.0011725720227447,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,22,0.1469653697855376,-0.0041002163470761,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,27,10.684049940814008,0.001006552575353,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,28,10.700056956010902,-0.0160070151968935,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,28,10.69276186617551,0.007295089835391,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,29,0.1423809481971835,-0.0004379891525529,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,29,10.696135104619517,-0.0033732384440032,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,29,10.69596759433055,0.0001675102889635,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,30,10.702118672647464,-0.0061510783169145,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,30,10.6986774585282,0.0034412141192646,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,22,10.606277409551543,-0.0196526923748671,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,22,10.606105694754325,0.0001717147972165,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,19,10.532331366072958,0.000666992468595,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,21,10.586624717176676,0.0006631732340066,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,15,10.491766169941986,0.0014285612463388,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,16,0.1405397253539829,-0.0007534277777002,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,16,10.520164373491292,-0.0283982035493068,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,16,10.518778711629958,0.0013856618613353,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,19,0.1416091277897551,-0.0010694024357721,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,19,10.532998358541551,-0.0142196469115947,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,19,0.1399340249001197,0.0016751028896354,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
0.0,0.0,0.0,0.0,0.0,0.3704021849171039,0.0062620706343818,-0.0045891453785029,-0.0222242600779487,-0.0020332398874394,-0.0038379119855881,20,0.1404821018145794,-0.0005480769144598,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2021,2,3,2
